,JD,RA,Dec,Rx,Ry,Rz,RA_obs,Dec_obs,perr
0,2460796.5,49.497987648152474,10.456323104068117,0.7657710659386444,0.6007149824027455,0.26039769625848924,49.49808685957679,10.456295946394519,0.0002777777777777778
1,2460871.5,73.45787674758233,14.282440149412084,-0.38780764122811057,0.8620054280767765,0.3736661759324381,73.45800802317267,14.282739300728588,0.0002777777777777778
2,2460946.5,86.14360662529708,12.875771331356713,-0.9986525576436802,-0.07657216748018604,-0.03319009940371739,86.14355944695546,12.87572534251505,0.0002777777777777778
